STATE,DISTRICT,BLOCK,LOCATION,Latitude,Longitude,Year,pH,EC,CO3,Cl,SO4,TH,Ca,Mg,Na,TDS,Temperature,St Temp,St Ph,St Ec,St CO3,St CL,St SO4,St TH,St CA,St Mg,St Na,St TDS,WQI
Kerala,Trissur,Kodakara,Mupliam,10.401,76.3407,2021,7.6,170,0,20.1,1.8,55.6,10,9.3,18.3,803.5824542,27.83232821,25,8.5,300,250,250,250,500,75,30,200,500,40.18870943
Kerala,Trissur,Ollurkkara,Pattikkad,11.493,75.66,2021,7.86,150,0,5.22,5.6,91.6,11.1,1.5,9.7,803.5824542,21.50650494,25,8.5,300,250,250,250,500,75,30,200,500,36.48853127
Kerala,Trissur,Mathilakam,Perinjanam,11.493,75.66,2021,8.34,1100,6,111,46.8,126.8,30.1,12.5,103,803.5824542,28.35534848,25,8.5,300,250,250,250,500,75,30,200,500,86.75617134
Kerala,Trissur,Chavakkad,Punnayur,11.55,75.64,2021,8.41,122,6,7.7,4.1,51.9,15.2,3.3,10,803.5824542,20.54311708,25,8.5,300,250,250,250,500,75,30,200,500,39.2111175
Kerala,Trissur,Vellangallur,Thekkumkara(Konathukunnu),10.57.07,76.18.21,2021,8.27,65,0,7.6,2.5,39,8.21,4.5,8.9,803.5824542,20.66225824,25,8.5,300,250,250,250,500,75,30,200,500,35.63050216
Kerala,Trissur,Thrissur Corporation,Thrissur,11.38.32,76.12.52,2021,7.91,131,0,11.6,3.7,63.2,10.1,9.2,10.3,803.5824542,23.4363626,25,8.5,300,250,250,250,500,75,30,200,500,38.80350981
Kerala,Trissur,Wadakkancherry Municipality,Wadakkancherry,11.38.32,76.12.52,2021,8.32,143,6,14.1,3.1,30,12,2,14.1,803.5824542,30.30332237,25,8.5,300,250,250,250,500,75,30,200,500,42.05391942
Kerala,Allapuzha,Pattanakkad,Chandirur,9.83,76.3,2021,7.42,175,0,4.2,3.25,89,30,3.44,4.04,803.5824542,24.94809818,25,8.5,300,250,250,250,500,75,30,200,500,38.28262578
Kerala,Allapuzha,Veliyanad,Edathua1,9.37,76.47,2021,7.66,590,0,53.9,34.9,164,44.1,13.3,44.8,803.5824542,31.06965054,25,8.5,300,250,250,250,500,75,30,200,500,65.410463
Kerala,Allapuzha,Aryad,Kattoor1,9.56,76.32,2021,7.97,260,0,8.4,1.63,124,46.2,2.19,6.5,803.5824542,27.81340987,25,8.5,300,250,250,250,500,75,30,200,500,47.6604967
Kerala,Allapuzha,Bharanikavu,Kudasanad,9.19,76.67,2021,7.97,260,0,31.6,19,59,10.4,8,26.1,803.5824542,28.83660859,25,8.5,300,250,250,250,500,75,30,200,500,46.63814472
Kerala,Allapuzha,Champakulam,Nedumudi(pupalli),9.43,76.38,2021,7.61,800,0,113.3,9.9,292,79.6,22.9,63.7,803.5824542,33.24673674,25,8.5,300,250,250,250,500,75,30,200,500,83.91213071
Kerala,Allapuzha,Ambalapuzha,Nirkunnam(R2),9.41,76.35,2021,7.7,260,0,13.8,4.2,94,29.7,4.87,18.9,803.5824542,30.35046602,25,8.5,300,250,250,250,500,75,30,200,500,46.06682014
Kerala,Allapuzha,Chengannur,Parumala-R1,9.32,76.55,2021,7.97,52,0,6.66,1.6,8.9,1.4,1.32,6.03,803.5824542,26.01730901,25,8.5,300,250,250,250,500,75,30,200,500,32.83194487
Kerala,Allapuzha,Ambalapuzha,Purakkad1,9.35,76.37,2021,8.19,460,0,35.6,10,168,58.8,5.41,27.8,803.5824542,20.59479658,25,8.5,300,250,250,250,500,75,30,200,500,57.99415247
Kerala,Allapuzha,Champakulam,Ramankari-R1,9.42,76.48,2021,8.07,330,0,26.4,13.6,133,40.9,7.66,20.7,803.5824542,22.40405706,25,8.5,300,250,250,250,500,75,30,200,500,51.33479264
Kerala,Allapuzha,Kanjikuzhi,Sherthalai,9.7,76.35,2021,8.03,28,0,22.1,4.5,112,35.72,5.6,15.2,803.5824542,24.38234067,25,8.5,300,250,250,250,500,75,30,200,500,40.28901699
Kerala,Allapuzha,Thykattussery,Thaikattusseri-R1,9.78,76.34,2021,7.78,650,0,81.7,12.6,188,58.3,10.4,44.8,803.5824542,20.02412078,25,8.5,300,250,250,250,500,75,30,200,500,65.41814915
Kerala,Allapuzha,Champakulam,Thakazhi,9.38,76.4,2021,8.11,500,0,59.01,28.4,147,36.7,13.6,46.3,803.5824542,27.49861066,25,8.5,300,250,250,250,500,75,30,200,500,63.01438789
Kerala,Allapuzha,Chengannur,Venmani(thazhagam),9.27,76.61,2021,7.85,158,0,18.32,11.8,32.8,4.6,5.2,16,803.5824542,33.83176021,25,8.5,300,250,250,250,500,75,30,200,500,41.4046847
Kerala,Allapuzha,Chengannur,Thannirmukkom,9.66,76.38,2021,7.7,330,0,19.7,12.9,110,35.7,5.2,25.5,803.5824542,33.85714624,25,8.5,300,250,250,250,500,75,30,200,500,51.41227962
Kerala,Kannur,Kannur,Chakkarakkal,11.8909,75.4703,2021,5.8,165,0,28.8,6.06,48,6.4,7.8,24.29,803.5824542,26.60865055,25,8.5,300,250,250,250,500,75,30,200,500,28.39758422
Kerala,Kannur,Irikkur,Chelery,11.9413,75.4158,2021,6.13,31,0,5.7,0.82,15.9,2.1,2.6,4.2,803.5824542,21.17406129,25,8.5,300,250,250,250,500,75,30,200,500,19.73643055
Kerala,Kannur,Taliparamba,Chapparapadavu,12.1281,75.4157,2021,6.4,58,0,5,1.87,32,6.4,3.9,5.83,803.5824542,25.59335069,25,8.5,300,250,250,250,500,75,30,200,500,25.0926873
Kerala,Kannur,Thalassery,Dharmadom,11.7776,75.4635,2021,7.2,103,0,13.7,2.91,43,8.5,5.2,13.85,803.5824542,31.89798163,25,8.5,300,250,250,250,500,75,30,200,500,35.1646137
Kerala,Kannur,Peravoor,Kottiyur  Phc,11.876,75.8587,2021,7,70,0,5.78,2.56,32,6.4,3.9,8.08,803.5824542,26.07481494,25,8.5,300,250,250,250,500,75,30,200,500,29.42349248
Kerala,Kannur,Mattannur,Mahe,11.9305,75.5724,2021,8.3,390,13.32,35.6,19.02,106,19.2,14.3,36.79,803.5824542,33.55492417,25,8.5,300,250,250,250,500,75,30,200,500,59.24004735
Kerala,Kannur,Panur,Mattannur,11.7772,75.5791,2021,3.92,174,0,21,0.88,42.5,8.5,5.2,16.12,803.5824542,24.71264496,25,8.5,300,250,250,250,500,75,30,200,500,15.11021855
Kerala,Kannur,Payyanur,Muzhakkunnu  Dw,12.0909,75.1943,2021,6.6,73,0,8.4,1.91,26.5,4.2,3.9,8.69,803.5824542,20.03252899,25,8.5,300,250,250,250,500,75,30,200,500,24.62566122
Kerala,Kannur,Payyannur,Payyanur,12.2258,75.3148,2021,3.95,145,0,11.1,14.52,37.2,12.8,1.3,10.71,803.5824542,21.87020824,25,8.5,300,250,250,250,500,75,30,200,500,12.51275671
Kerala,Kannur,Irikkur,Ramanthali,12.0452,75.5085,2021,3.8,82,0,6.52,0.56,21.3,2.1,3.9,5.7,803.5824542,20.48017415,25,8.5,300,250,250,250,500,75,30,200,500,7.48901704
Kerala,Kannur,Taliparamba,Thalasserry,12.0374,75.3598,2021,7.5,380,0,24.38,18.9,117,34.2,7.8,26.62,803.5824542,29.94401669,25,8.5,300,250,250,250,500,75,30,200,500,51.46495978
Kerala,Kannur,Taliparamba,Ullikkal,11.9272,75.3534,2021,7.6,68,0,6.92,5.02,26.5,4.2,3.9,7.12,803.5824542,24.76760399,25,8.5,300,250,250,250,500,75,30,200,500,32.24450668
Kerala,Kasargod,Nileshwar,Choyankode,12.2867,75.1911,2021,7.83,75,0,23.1,3.2,16,4.3,1.3,21.8,803.5824542,28.63152269,25,8.5,300,250,250,250,500,75,30,200,500,35.47841651
Kerala,Kasargod,Nileshwar,Chittarikkal,12.3252,75.3568,2021,7.85,129,0,4.2,2.8,58.8,8.6,9.1,7,803.5824542,31.36757404,25,8.5,300,250,250,250,500,75,30,200,500,40.51940488
Kerala,Kasargod,Kanhangad,Kasaragod-DW,12.501,74.9875,2021,7.4,185,0,19.7,3.6,53.5,17.1,2.6,17.8,803.5824542,20.1514511,25,8.5,300,250,250,250,500,75,30,200,500,35.45839048
Kerala,Kasargod,Manjeshwar,Kumbala-dw,12.5896,74.945,2021,7.7,192,0,13.4,5.2,69.7,17.1,6.5,14,803.5824542,23.65151647,25,8.5,300,250,250,250,500,75,30,200,500,39.89417182
Kerala,Kasargod,Manjeshwar,Manjeswaram-DW,12.725,74.8855,2021,7.69,148,0,17.5,3,32.1,6.4,3.9,15.6,803.5824542,20.80154678,25,8.5,300,250,250,250,500,75,30,200,500,34.83721315
Kerala,Kasargod,Nileshwar,Neeleswaram,12.2471,75.1341,2021,7.43,185,0,17.5,3.1,70,19.3,5.2,6.7,803.5824542,26.68205423,25,8.5,300,250,250,250,500,75,30,200,500,38.76679161
Kerala,Kasargod,Manjeshwar,Paivalige,12.6863,74.9843,2021,7.55,148,0,19.3,4.8,32.1,6.4,3.9,20.4,803.5824542,22.00499111,25,8.5,300,250,250,250,500,75,30,200,500,34.77543533
Kerala,Kasargod,Kanhangad,Panathur-Panathady,12.4578,75.3552,2021,7.57,95,0,9.4,1.8,32.1,6.4,3.9,10.8,803.5824542,31.21002896,25,8.5,300,250,250,250,500,75,30,200,500,35.73241879
Kerala,Kasargod,Kasaragod,Parappa N,12.5715,75.2823,2021,6.5,69,0,7,2.1,26.7,4.3,3.9,8.3,803.5824542,33.91369308,25,8.5,300,250,250,250,500,75,30,200,500,28.90011483
Kerala,Kasargod,Nileshwar,Thrikkarippur,12.143,75.1777,2021,7.54,42,0,5.8,3.7,16,6.4,0.65,6.2,803.5824542,29.03852198,25,8.5,300,250,250,250,500,75,30,200,500,31.60641625
Kerala,Kasargod,Manjeshwar,Uppala,12.6803,74.9046,2021,7.35,178,0,15.2,1.8,64.1,15,6.5,13.8,803.5824542,30.83628384,25,8.5,300,250,250,250,500,75,30,200,500,39.53772359
Kerala,Kollam,Kollam Corporation,Anchalummoodu,8.9278,76.6028,2021,3.77,290,0,49.1,7.5,50,15.2,2.9,31.8,803.5824542,21.79718468,25,8.5,300,250,250,250,500,75,30,200,500,18.88289966
Kerala,Kollam,Pathanapuram,Avaneeswaram,9.0361,76.8528,2021,6.78,100,0,15.9,3.5,31,9,2.1,11.3,803.5824542,27.07629283,25,8.5,300,250,250,250,500,75,30,200,500,29.66348444
Kerala,Kollam,Kollam Corporation,Iravipuram,8.8556,76.6181,2021,7.35,460,0,44.3,12.6,129,43.1,5.4,36.7,803.5824542,32.68076515,25,8.5,300,250,250,250,500,75,30,200,500,55.49844407
Kerala,Kollam,Kottarakkara Municipality,Kottarakkara,8.9972,76.775,2021,7.14,210,0,42.9,7,43.8,10.2,4.5,30.4,803.5824542,23.55375658,25,8.5,300,250,250,250,500,75,30,200,500,36.98044095
Kerala,Kollam,Kottarakkara,Kudavettur,8.9403,76.75,2021,6.63,290,0,52.9,3.5,68.4,17.2,6.2,35,803.5824542,24.03092394,25,8.5,300,250,250,250,500,75,30,200,500,38.74365333
Kerala,Kollam,Chavara,Needakara,8.9417,76.5375,2021,7.64,450,0,29,2.8,200,69.2,6.5,20.7,803.5824542,22.74938298,25,8.5,300,250,250,250,500,75,30,200,500,56.48945661
Kerala,Kollam,Ithikara,Paripalli,8.8097,76.7611,2021,4.62,146,0,20.7,4.3,45,13,3.1,16.2,803.5824542,22.11266055,25,8.5,300,250,250,250,500,75,30,200,500,17.63034543
Kerala,Kollam,ParavorrMunicipality,Pozhikkara,8.8119,76.6569,2021,6.71,340,0,57.6,2.8,86.8,17.5,10.5,37.5,803.5824542,27.52448563,25,8.5,300,250,250,250,500,75,30,200,500,43.9470697
Kerala,Kollam,Punalur Municipality,Punalur,9.0361,76.9056,2021,6.9,102,0,13.7,6.3,29,7.8,2.5,9.5,803.5824542,25.14308185,25,8.5,300,250,250,250,500,75,30,200,500,29.62777136
Kerala,Kollam,Sasthamkottah,Sasthamkotta,9.0444,76.6186,2021,6.8,104,0,20.4,2.1,24,7.1,1.6,14.6,803.5824542,31.17170448,25,8.5,300,250,250,250,500,75,30,200,500,31.14878564
Kerala,Kottayam,Changanassery Municipality,Changanacherry,9.44528,76.5294,2021,6.71,430,0,65.6,33.36,72,17.8,6.7,42.47,803.5824542,32.94167671,25,8.5,300,250,250,250,500,75,30,200,500,48.88807858
Kerala,Kottayam,Kanjirapara,Erumelly,9.48,76.85,2021,7.14,120,0,11.9,2.43,39,8.6,4.25,10.42,803.5824542,25.38950838,25,8.5,300,250,250,250,500,75,30,200,500,32.36210828
Kerala,Kottayam,Ettumanur,Ettumanur,9.67,76.56,2021,7.19,73,0,10.3,0.76,21.2,5,2.16,8.59,803.5824542,22.14292601,25,8.5,300,250,250,250,500,75,30,200,500,28.4648965
Kerala,Kottayam,Kottayam Municipality,Kottayam,9.59333,76.5236,2021,6.97,50,0,6.12,2.53,17,5.1,1.11,5.18,803.5824542,21.10899836,25,8.5,300,250,250,250,500,75,30,200,500,25.43355918
Kerala,Kottayam,Kanjirapara,Kuttikal,9.57,76.88,2021,7.85,151,0,13.6,9.54,45,11.8,3.96,11.81,803.5824542,24.74792528,25,8.5,300,250,250,250,500,75,30,200,500,38.16386594
Kerala,Kottayam,Erattupetta,Naranganam,9.72972,76.7389,2021,7.62,32,0,2.3,1.07,22,5.7,1.78,2.84,803.5824542,22.63699171,25,8.5,300,250,250,250,500,75,30,200,500,29.45143555
Kerala,Kottayam,Madappally,Paipad,9.42778,76.575,2021,6.79,210,0,26.6,12.01,37,10.7,2.51,19.27,803.5824542,24.8612965,25,8.5,300,250,250,250,500,75,30,200,500,33.75218274
Kerala,Kottayam,Pampady,Pallikathodu,9.60111,76.6844,2021,7.33,87,0,8.68,0.97,37.6,7,4.93,5.95,803.5824542,23.27085962,25,8.5,300,250,250,250,500,75,30,200,500,31.35650873
Kerala,Kottayam,Pallom,Pallom(Nattagam),9.53056,76.5097,2021,7.05,94,0,8.59,11.55,32,9.6,1.87,7.78,803.5824542,21.77283139,25,8.5,300,250,250,250,500,75,30,200,500,29.07761967
Kerala,Kottayam,Kaduthuruthy,Talayolaparambu,9.78333,76.4369,2021,7.94,167,0,14.45,18.67,60,14.4,5.92,10.52,803.5824542,30.57259616,25,8.5,300,250,250,250,500,75,30,200,500,42.79832201
Kerala,Kottayam,Madappally,Tottakkad,9.52917,76.6056,2021,7.6,63,0,6.63,2.18,30.5,8.6,2.22,5.71,803.5824542,31.66106541,25,8.5,300,250,250,250,500,75,30,200,500,34.51876538
Kerala,Kottayam,Kaduthuruthy,Velloor II,9.83,76.4522,2021,7.59,200,0,11.56,13.79,76,14.3,9.83,15.75,803.5824542,22.68201991,25,8.5,300,250,250,250,500,75,30,200,500,40.22662762
Kerala,Kottayam,Uzhavoor,Kuruvilangad,9.75,76.55,2021,7.59,72,0,7.05,1.5,37,7,4.89,6.54,803.5824542,24.36424208,25,8.5,300,250,250,250,500,75,30,200,500,32.83910235
Kerala,Malappuram,Nilambur,Chungathara1,11.3337,76.2756,2021,8.3,810,25,102,42.63,261,47.1,35.1,73.26,803.5824542,25.88204546,25,8.5,300,250,250,250,500,75,30,200,500,87.03575812
Kerala,Malappuram,Wandoor,Edavanna1,11.2163,76.142,2021,7.78,151,0,18.5,1.93,42.6,12.8,2.6,13.27,803.5824542,26.42518104,25,8.5,300,250,250,250,500,75,30,200,500,37.98280742
Kerala,Malappuram,Nilambur,Nilambur,11.2753,76.2231,2021,7.35,187,0,30.83,0.28,31.8,8.5,2.6,23.2,803.5824542,29.99005451,25,8.5,300,250,250,250,500,75,30,200,500,37.88612505
Kerala,Malappuram,Kuttippuram,Valancheri,10.8953,76.0748,2021,7.87,380,0,101.2,2.08,69.4,15,7.8,38.75,803.5824542,32.79129116,25,8.5,300,250,250,250,500,75,30,200,500,54.2832111
Kerala,Malappuram,Ponnani,Vylattur,10.9537,75.9464,2021,7.77,240,0,41.95,1.71,42.7,10.7,3.9,28.99,803.5824542,32.71187443,25,8.5,300,250,250,250,500,75,30,200,500,44.60572623
Kerala,Pathanamthitta,Pandalam,Aranmula,9.33,76.84,2021,8.05,200,0,12.6,13.5,96,27.9,6.5,0.43,803.5824542,23.60468269,25,8.5,300,250,250,250,500,75,30,200,500,43.68395954
Kerala,Pathanamthitta,Mallappally,Mullapally,9.45,76.65,2021,7.38,82,0,10.2,1.2,26.7,4.3,3.9,8.8,803.5824542,25.69454119,25,8.5,300,250,250,250,500,75,30,200,500,31.74496869
Kerala,Pathanamthitta,Ranni,Nilakkkal,9.3883,77.0133,2021,4,176,0,26.9,1.2,37.4,8.6,3.9,0.94,803.5824542,27.96093375,25,8.5,300,250,250,250,500,75,30,200,500,15.89850538
Kerala,Pathanamthitta,Ranni,Ranni Peruned,9.37,76.86,2021,7.76,93,0,5.2,4.3,42.7,10.7,3.9,0.17,803.5824542,28.34650415,25,8.5,300,250,250,250,500,75,30,200,500,35.95098552
Kerala,Pathanamthitta,Ranni,Vadaserikara,9.34,76.84,2021,7.33,79,0,3.1,5.1,37.4,10.7,2.6,0.41,803.5824542,27.95957715,25,8.5,300,250,250,250,500,75,30,200,500,32.2533151
Kerala,Trivandrum,Chirayinkil,Kadakkavur1,8.66,76.79,2021,7.05,370,0,35.2,36.15,122,32.1,10.4,28.3,803.5824542,30.43179183,25,8.5,300,250,250,250,500,75,30,200,500,50.33336286
Kerala,Trivandrum,Varkala,Edavai,8.73,76.72,2021,3.7,580,0,71.3,5.71,64,15,6.5,68.25,803.5824542,26.16258554,25,8.5,300,250,250,250,500,75,30,200,500,32.55416664
Kerala,Trivandrum,Vamanapuram,Chempoor,8.72,76.9,2021,7.25,210,0,24.3,4.52,48,17.1,1.3,22.29,803.5824542,30.26197345,25,8.5,300,250,250,250,500,75,30,200,500,38.89430769
Kerala,Trivandrum,Pudukurichi,Kazhakuttom,8.61111,76.8069,2021,7.6,410,0,30.9,38.36,138,38.5,10.4,31.36,803.5824542,21.77006514,25,8.5,300,250,250,250,500,75,30,200,500,52.85885619
Kerala,Trivandrum,Perumkadavila,Vellarada1,8.53,77.13,2021,7.35,400,0,50.49,24.54,85.5,25.7,5.2,43.88,803.5824542,26.86723846,25,8.5,300,250,250,250,500,75,30,200,500,49.59128285
Kerala,Trivandrum,Neyyattinkara Muncipality,Balaramapuram,8.41,77.08,2021,6.59,790,0,162.1,2.82,139,45,6.5,87.77,803.5824542,30.05439154,25,8.5,300,250,250,250,500,75,30,200,500,66.9321567
Kerala,Wayanad,Kalpetta,Kalpetta (R1),11.6071,76.0835,2021,7.59,390,0,40.4,13.1,112,35.2,5.9,25.7,803.5824542,31.58985334,25,8.5,300,250,250,250,500,75,30,200,500,52.69629432
Kerala,Wayanad,Sulthans' Bathery,Muthanga (R1),11.6767,76.3714,2021,8.35,580,37.8,73.2,5.6,204,44,22.88,37.5,803.5824542,23.15382206,25,8.5,300,250,250,250,500,75,30,200,500,70.70804052
Kerala,Wayanad,Sulthans' Bathery,Nool Puzha,11.6031,76.3449,2021,7.87,154,0,6.7,2.3,75.1,18.1,7.3,9.6,803.5824542,32.38262893,25,8.5,300,250,250,250,500,75,30,200,500,42.86063696
Kerala,Wayanad,Kalpetta,Padinjarattara(R1),11.6797,75.9747,2021,7.61,220,0,13.4,11.8,84.4,21.5,7.48,13,803.5824542,24.49114355,25,8.5,300,250,250,250,500,75,30,200,500,41.79464228
Kerala,Wayanad,Sulthans' Bathery,Sulthans' Bathery,11.663,76.2574,2021,8.13,370,0,20.8,18.7,128,41.2,6.34,16.5,803.5824542,23.23995181,25,8.5,300,250,250,250,500,75,30,200,500,52.55087558
Kerala,Wayanad,Kalpetta,Vythiri,11.5565,76.039,2021,7.1,210,0,18.1,22.8,64,18.5,4.31,14.3,803.5824542,33.93714977,25,8.5,300,250,250,250,500,75,30,200,500,40.77046272
Maharashtra,Nagpur,KALAMESHWAR,Tondakhairi,"21°16'9""N","78°57'9""E",2021,7.5,994,0,106,0,320,64,39,29,560,28.68831001,25,8.5,300,250,250,250,500,75,30,200,500,84.33211273
Maharashtra,Nagpur,Kalmeshwar,Kohli,"21°15'8""N","78°48'58""E",2021,7.3,913,0,64,126,460,82,62,0,490,24.06802329,25,8.5,300,250,250,250,500,75,30,200,500,91.14594786
Maharashtra,Nagpur,Nagpur (Rural),Ashti,"21°12'7""N","78°58'6""E",2021,7.4,830,0,35,66,390,80,46,24,456,28.8952034,25,8.5,300,250,250,250,500,75,30,200,500,81.86492245
Maharashtra,Nagpur,KALAMESHWAR,Mohad,"21°28'7"" N","78°26'45"" E",2021,7.5,685,0,85,26,250,72,17,91,359,31.23784365,25,8.5,300,250,250,250,500,75,30,200,500,68.27133708
Maharashtra,Nagpur,NARKHED,Gahulivra,"21°8'50""N","79°24'1""E",2021,7.4,1483,0,142,68,590,122,69,39,781,25.67910235,25,8.5,300,250,250,250,500,75,30,200,500,126.7348251
Maharashtra,Nagpur,MOUDA,Hingna (Dhangarpura),"21°4'26"" N","78°57'28"" E",2021,7.3,863,0,71,54,380,64,53,24,470,33.84739148,25,8.5,300,250,250,250,500,75,30,200,500,85.18693024
Maharashtra,Nagpur,NARKHED,Jaialkheda_1,"21°4'26"" N","78°57'28"" E",2021,7.5,1626,0,142,89,590,100,83,116,836,22.15295722,25,8.5,300,250,250,250,500,75,30,200,500,137.2313784
Maharashtra,Nagpur,KATOL,Kondhali_1,"21°4'26"" N","78°57'28"" E",2021,7.4,863,0,92,36,330,48,51,37,457,26.6962696,25,8.5,300,250,250,250,500,75,30,200,500,80.20167379
Meghalaya,Ri Bhoi,Umsning,Tdohumslang,25.7748722,91.99845278,2021,8.14,90.9,0,10.635,0,25,6,2.42,12.75,47.84,30.34123613,25,8.5,300,250,250,250,500,75,30,200,500,24.44805556
Meghalaya,West Jaintia Hills,Amlarem,Umjarang,25.31455,92.13041944,2021,8.13,71.15,0,17.725,1.35,40,8.01,4.85,2.29,38.07,32.68106265,25,8.5,300,250,250,250,500,75,30,200,500,25.54635612
Meghalaya,Ri-Bhoi,Umling,Byrnihat,26.0388889,91.88666667,2021,8.06,441.9,0,81.535,29.14,160,8.01,33.98,25.11,228.2,29.60639308,25,8.5,300,250,250,250,500,75,30,200,500,54.07308233
Meghalaya,East Khasi Hills,Mawsynram,Dangar,25.1891111,91.38141667,2021,7.91,404.7,0,35.45,22.73,150,20.02,24.26,18.39,213.8,26.28813486,25,8.5,300,250,250,250,500,75,30,200,500,46.68238237
Meghalaya,West Khasi Hills,Nongstoin,Mawlangdep,25.5820972,91.186175,2021,7.81,40.17,0,35.45,0,80,6,15.77,3,21.31,20.20838433,25,8.5,300,250,250,250,500,75,30,200,500,22.24838218
Meghalaya,East Khasi Hills,Mylliem,Lr.Lachaumiere,25.5704444,91.88713889,2021,7.79,205.7,0,42.54,10.59,60,14.01,6.06,21.45,106.8,27.85948852,25,8.5,300,250,250,250,500,75,30,200,500,30.62620795
Meghalaya,East Khasi Hills,Mylliem,Jail Road,25.5795139,91.885925,2021,7.78,190.6,0,31.905,26.12,35,12.01,1.21,28.79,101.9,24.42422838,25,8.5,300,250,250,250,500,75,30,200,500,27.11471941
Meghalaya,West Jaintia Hills,Thadlaskein,Jowai New,25.4543333,92.20763889,2021,7.74,77.87,0,14.18,0,30,6,3.64,8.17,40.42,26.81962543,25,8.5,300,250,250,250,500,75,30,200,500,20.59480319
Meghalaya,East Khasi Hills,Shella,Ichamati,25.165,91.68683333,2021,7.7,261.9,0,10.635,9.43,120,18.01,18.2,4.36,138.9,23.40949244,25,8.5,300,250,250,250,500,75,30,200,500,34.02460331
Meghalaya,East Khasi Hills,Mylliem,Lapalang,25.5642167,91.91731111,2021,7.48,101.1,0,63.81,2.25,100,8.01,19.41,8.02,53.85,24.13177747,25,8.5,300,250,250,250,500,75,30,200,500,27.16464635
Meghalaya,West Garo Hills,Tikrikilla,Tikrikilla,25.9466667,90.19833333,2021,7.24,320.1,0,173.705,3.08,140,40.03,9.69,66.69,166.9,24.60106389,25,8.5,300,250,250,250,500,75,30,200,500,42.92878081
Meghalaya,Ri Bhoi,Umsning,Sumer,25.6922361,91.889,2021,7.16,17.74,0,17.725,0,60,20.02,2.42,1.08,9.29,26.83837222,25,8.5,300,250,250,250,500,75,30,200,500,16.38013535
Meghalaya,West Garo Hills,Rongram,Phutamati,25.94,90.25361111,2021,7.07,218.9,0,134.71,13.14,130,50.04,1.19,53.09,114,25.07617299,25,8.5,300,250,250,250,500,75,30,200,500,34.82815381
Meghalaya,West Garo Hills,Selsella,Nidanpur,25.9338889,90.11555556,2021,7,144,0,116.985,5.13,130,18.01,20.62,37.22,75.37,20.12128827,25,8.5,300,250,250,250,500,75,30,200,500,29.97834725
Meghalaya,East Garo Hills,Songsak,Songsak,25.6513889,90.61027778,2021,6.82,121,0,95.715,9.07,95,34.03,2.41,43.24,66.33,33.29501574,25,8.5,300,250,250,250,500,75,30,200,500,28.24727845
Meghalaya,West Garo Hills,Dalu,Purakhasia,25.2972222,90.00944444,2021,6.66,155.4,0,46.085,10.06,135,26.02,16.98,9.6,81.93,30.94829319,25,8.5,300,250,250,250,500,75,30,200,500,28.6239854
Meghalaya,West Garo Hills,Selsella,Selsella,25.6947222,90.01388889,2021,6.34,144.2,0,109.895,11.05,55,20.02,1.2,46.23,78.87,20.15516113,25,8.5,300,250,250,250,500,75,30,200,500,19.42251314
Meghalaya,South West Garo Hills,Betasing,Betasing,25.515,89.95888889,2021,6.23,179.2,0,187.885,10.72,60,14.01,6.06,79.08,94.63,28.36593199,25,8.5,300,250,250,250,500,75,30,200,500,28.24106618
Meghalaya,North Garo Hills,Resulbelpara,Bajengdoba New,25.8861111,90.5125,2021,6.19,105.5,0,120.53,10.91,90,34.03,1.2,36.04,55.06,22.64896659,25,8.5,300,250,250,250,500,75,30,200,500,20.06762421
Meghalaya,West Garo Hills,Dalu,Dalu,25.2277778,90.2125,2021,6.08,132.1,0,113.44,4.69,60,22.02,1.2,57.17,68.97,32.60474723,25,8.5,300,250,250,250,500,75,30,200,500,22.55545354
Meghalaya,East Garo Hills,Songsak,Dobu,25.5633333,90.71416667,2021,5.91,115.8,0,124.075,9.92,70,12.01,9.7,49.62,60.28,32.66128432,25,8.5,300,250,250,250,500,75,30,200,500,22.67173975
Madhya Pradesh,Agar Malwa,Agar,Amla,23.853032,76.105106,2021,7.82,652,0,27,12,283,65,29,26,424,22.87033686,25,8.5,300,250,250,250,500,75,30,200,500,65.16497098
Madhya Pradesh,Agar Malwa,Badod,Jhangirpura,23.819,75.8,2021,7.83,425,0,17,19,126,32,11,40,276,24.75147402,25,8.5,300,250,250,250,500,75,30,200,500,44.55811176
Madhya Pradesh,Agar Malwa,Nalkheda,Nalkheda,23.836,76.244,2021,7.62,855,0,75,22,323,87,26,52,556,29.29707452,25,8.5,300,250,250,250,500,75,30,200,500,80.61711801
Madhya Pradesh,Agar Malwa,Not Given,Tanodia,23.589,75.941,2021,7.74,1265,0,52,16,576,180,31,45,822,24.26203645,25,8.5,300,250,250,250,500,75,30,200,500,112.7892254
Madhya Pradesh,Anuppur,Anuppur,Anuppur,23.1133,81.7039,2021,7.72,1389,0,55,22,560,178,28,62,903,23.04428212,25,8.5,300,250,250,250,500,75,30,200,500,117.1130723
Madhya Pradesh,Balaghat,Baihar,Mohagaon,22.05,80.688,2021,8.018,406,0,47,50,90,28,5,48,264,30.77295996,25,8.5,300,250,250,250,500,75,30,200,500,46.71743999
Madhya Pradesh,Bhind,Ater,Kanuapura dw,26.614,78.648,2021,8.02,1258,0,27,22,235,64,18,186,818,28.43292706,25,8.5,300,250,250,250,500,75,30,200,500,97.2362159
